name,duration_ms,explicit,popularity,artists,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,n_beats,genre
Kyon,266053,False,65,Pritam;Papon;Sunidhi Chauhan,Barfi! (Original Motion Picture Soundtrack),0.726,0.664,2,-6.674,1.0,0.0331,0.636,0.0,0.0964,0.831,121.922,4.0,520.0,indian
Revive My Light,243478,False,17,Talla 2XLC;Alexandra Badoi,Revive My Light,0.518,0.997,4,-4.191,0.0,0.0732,0.0148,0.0101,0.362,0.166,137.985,4.0,551.0,techno
Gunnera,282453,False,10,Isan,Meet Next Life,0.559,0.47,9,-14.127,0.0,0.0302,0.348,0.904,0.0595,0.11,109.007,5.0,480.0,idm
Fire God and Fear,289969,False,44,Rotting Christ,The Heretics,0.445,0.757,6,-6.186,1.0,0.0465,0.000447,0.694,0.108,0.147,120.952,4.0,568.0,black-metal
Thrash Speed Burn,301209,False,13,Exciter,Thrash Speed Burn,0.268,0.98,4,-4.805,1.0,0.0746,1.16e-06,0.907,0.184,0.14,159.586,4.0,786.0,black-metal
kya karoon?,200275,False,62,Zaeden,Genesis 1:1,0.723,0.56,5,-8.324,0.0,0.035,0.645,7.42e-06,0.228,0.619,145.022,4.0,481.0,indian
Deus é capaz,266760,False,49,Padre Fábio De Melo,Vida,0.537,0.257,0,-16.067,1.0,0.0279,0.789,1.15e-06,0.0918,0.269,143.97,4.0,628.0,brazil
Cria Em Mim - Ao Vivo,352000,False,37,Fernandinho,Santo (ao Vivo),0.414,0.613,11,-8.727,1.0,0.0341,0.00195,4.42e-05,0.0896,0.103,150.077,4.0,866.0,brazil
Kamu Harus Pulang,300538,False,37,Slank,Unity And Respect,0.693,0.548,2,-10.612,1.0,0.0266,0.387,4.4e-06,0.103,0.663,105.187,4.0,516.0,bluegrass
醉赤壁,281533,False,55,JJ Lin,JJ陸,0.523,0.449,5,-7.771,0.0,0.0271,0.48,0.0,0.0806,0.451,82.041,4.0,376.0,mandopop
Te necesito - Remaster 2015,244413,False,30,Hombres G,30 años y un día,0.61,0.467,7,-7.064,1.0,0.0265,0.785,0.00463,0.248,0.126,85.117,4.0,340.0,spanish
Raaz Tera Mera,208500,False,52,Akanksha Sethi,Raaz Tera Mera,0.307,0.254,0,-13.692,1.0,0.0265,0.845,6.08e-06,0.373,0.332,81.028,3.0,265.0,indian
Boom Shankar,156631,False,45,Gurbax,Boom Shankar,0.766,0.745,7,-4.173,1.0,0.0395,0.139,0.33,0.321,0.517,95.034,4.0,239.0,indian
Acid Lick,276818,False,45,T78;ROBPM,"Tektones, Vol. 3",0.649,0.907,10,-7.016,1.0,0.0683,0.00194,0.834,0.112,0.236,131.989,4.0,609.0,techno
Aropador,240026,False,22,Plastilina Mosh,Juan Manuel,0.783,0.506,2,-14.552,1.0,0.0651,0.952,0.918,0.0676,0.397,117.147,4.0,461.0,afrobeat
Tais,217629,False,25,Seekae,The Worry,0.49,0.522,4,-9.246,1.0,0.0272,0.551,0.0291,0.104,0.0796,92.99,3.0,330.0,idm
Smack That,212360,True,84,Akon;Eminem,Konvicted,0.939,0.742,5,-5.171,1.0,0.0467,0.321,0.0,0.107,0.924,118.978,4.0,419.0,breakbeat
青春のラップタイム,288586,False,31,NMB48,てっぺんとったんで! (Type-N),0.353,0.983,0,-3.154,1.0,0.117,0.00487,0.062,0.358,0.477,172.972,4.0,810.0,j-idol
Higher Than The Wall,227480,False,39,The Steeldrivers,Reckless,0.552,0.366,9,-7.274,1.0,0.0326,0.85,0.000163,0.193,0.345,125.686,3.0,464.0,bluegrass
イエローライト,274466,False,17,Shiritsu Ebisu Chugaku,私立恵比寿中学,0.459,0.856,8,-4.676,1.0,0.0491,0.0138,1.3e-06,0.0261,0.645,168.171,4.0,749.0,j-idol
Fuck Machine,204393,True,41,Mindless Self Indulgence,How I Learned to Stop Giving a Shit and Love Mindless Self Indulgence,0.602,0.967,5,-4.328,0.0,0.062,0.000167,6.23e-06,0.0784,0.49,151.01,4.0,504.0,industrial
Friday Night,190954,False,23,DJ Zinc;Amber Jolene,Friday Night,0.689,0.854,8,-4.788,0.0,0.0334,0.0168,0.00146,0.104,0.632,127.03,4.0,399.0,j-dance
Lost At Sea,225840,False,49,Zedd;Ryan Tedder,Clarity,0.567,0.796,6,-3.534,1.0,0.0364,0.0247,0.0,0.124,0.305,127.983,4.0,470.0,techno
Little Satchel,265466,False,21,Sarah Jarosz,World On The Ground,0.551,0.294,7,-14.066,1.0,0.0336,0.845,0.00584,0.135,0.409,108.741,4.0,471.0,bluegrass
I evig tid,148981,False,20,Månegarm,Dödsfärd,0.287,0.921,7,-6.142,0.0,0.059,0.000147,0.0,0.216,0.559,89.945,4.0,217.0,black-metal
Pino Pomo,308253,False,0,Plaid,Rest Proof Clockwork,0.691,0.675,5,-12.389,0.0,0.0308,0.103,0.937,0.514,0.694,126.075,4.0,642.0,idm
Xerxes,261120,False,10,Arsames,Immortal Identity,0.281,0.984,11,-3.925,1.0,0.126,5.44e-06,0.699,0.142,0.346,113.315,5.0,606.0,iranian
Kaise Kahu,373170,False,48,Anirudh Sharma,Kaise Kahu,0.641,0.578,10,-8.204,1.0,0.0352,0.571,0.0,0.114,0.458,123.01,4.0,759.0,indian
Shame,190773,False,23,Drowning Pool,Full Circle,0.494,0.85,11,-5.157,1.0,0.0367,1.08e-05,0.73,0.373,0.412,106.985,4.0,334.0,industrial
With Your Cries,179266,False,22,Front 242,Geography (2004),0.829,0.951,2,-2.663,1.0,0.12,0.323,0.453,0.304,0.239,115.961,4.0,336.0,industrial
Despedida,168226,False,57,IZAL,Agujeros de Gusano,0.592,0.544,2,-6.293,0.0,0.0244,0.0214,0.000394,0.334,0.181,107.051,4.0,295.0,spanish
Where The Roads Collide,294666,False,18,Fritz Kalkbrenner;Ben Böhmer,True Colours,0.643,0.676,7,-9.708,0.0,0.0341,0.194,0.81,0.105,0.142,120.0,4.0,581.0,techno
Breathe (feat. RZA) [Liam H and Rene LaVice Re-Amp],149233,False,46,The Prodigy;RZA;René LaVice,Breathe (feat. RZA) [Liam H and Rene LaVice Re-Amp],0.661,0.954,5,-1.866,0.0,0.128,0.0519,0.000667,0.22,0.332,141.911,4.0,351.0,breakbeat
Me Dá Meu Coração,260786,False,46,"Santanna ""O Cantador""",Forró Popular Brasileiro,0.625,0.658,9,-5.814,0.0,0.0359,0.452,0.0,0.195,0.956,162.136,1.0,697.0,forro
The Great Grey Flame,214133,True,17,Angelmaker,Twilight,0.504,0.992,7,-1.9,1.0,0.122,0.000112,2.54e-06,0.392,0.235,119.975,4.0,423.0,black-metal
Raabta (Kehte Hain Khuda Ne),289196,False,58,Pritam;Shreya Ghoshal;Arijit Singh,Agent Vinod,0.69,0.427,4,-6.831,1.0,0.0269,0.866,0.0,0.11,0.459,110.938,4.0,527.0,indian
Verdades Do Tempo,259145,False,51,Thiago Brado,Eu Me Rendo,0.175,0.38,4,-9.26,1.0,0.0326,0.0932,0.0,0.0743,0.0898,50.451,4.0,303.0,brazil
Rained In,157846,False,33,Nathan Kawanishi,Lush Loops,0.521,0.54,7,-9.659,1.0,0.0354,0.338,0.973,0.341,0.124,130.171,4.0,332.0,study
Whisper To Me - Telomic Remix,340556,False,15,Pola & Bryson;Telomic;Sammie Bella,Liquicity Reflections (Part One),0.53,0.904,11,-5.842,0.0,0.0484,0.000675,0.545,0.161,0.219,171.934,4.0,956.0,idm
甘噛み姫,250008,False,23,NMB48,難波愛~今、思うこと~ (Type-M),0.446,0.963,2,-2.258,1.0,0.136,0.17,0.0,0.342,0.353,145.925,4.0,601.0,j-idol
She Doesn't Mind - Gregori Klosman Remix,299520,False,0,Sean Paul,Dance Dance Dance,0.733,0.812,0,-4.559,0.0,0.122,0.00125,0.0261,0.0895,0.619,125.027,4.0,608.0,breakbeat
Live In Vanilla,328800,False,13,Boy Robot,Rotten Cocktails,0.611,0.669,11,-9.919,0.0,0.032,0.00396,0.748,0.0785,0.349,127.037,4.0,687.0,idm
Neverland,437760,False,21,Rafael Cerato;Giza Djs;Kinky Sound,Move,0.77,0.672,10,-7.926,1.0,0.0434,0.0195,0.917,0.108,0.274,125.003,4.0,896.0,techno
O Segundo Sol,262550,False,46,Nando Reis;DUDA BEAT,DUDA BEAT & NANDO REIS,0.643,0.511,4,-9.949,1.0,0.0329,0.0625,0.00167,0.0845,0.538,146.879,4.0,636.0,brazil
Outdoor Seating,137937,False,36,Timothy Infinite,Outdoor Seating,0.602,0.362,11,-8.158,0.0,0.0859,0.549,0.756,0.186,0.231,144.07,4.0,323.0,study
大城小愛,224981,False,20,Leehom Wang,蓋世英雄,0.736,0.515,4,-8.542,0.0,0.0318,0.689,0.0,0.125,0.501,131.483,4.0,479.0,mandopop
Tere Jaane Se,211462,False,56,Anurag Vashisht,Tere Jaane Se,0.59,0.459,4,-9.488,1.0,0.034,0.661,0.0,0.203,0.293,149.885,3.0,512.0,indian
Charlie Be Quiet!,128364,False,59,Charlie Puth,CHARLIE,0.753,0.662,8,-4.25,1.0,0.0702,0.205,3.66e-06,0.0851,0.466,94.958,4.0,200.0,breakbeat
Total Invasion - Remastered,328213,False,1,Killing Joke,Killing Joke - 2003,0.576,0.941,3,-3.847,1.0,0.0785,0.00829,0.00214,0.0567,0.468,140.967,4.0,763.0,industrial
Save the Last Dance for Me,218613,False,57,Michael Bublé,It's Time,0.745,0.45,4,-9.121,1.0,0.0354,0.288,0.0,0.0538,0.807,133.952,4.0,478.0,j-idol
Kaiso Noir (Bonus Track),240464,False,16,Bacao Rhythm & Steel Band,Expansions,0.815,0.618,4,-8.167,1.0,0.0515,0.0231,0.824,0.142,0.964,119.882,4.0,468.0,afrobeat
Bodies,201960,False,78,Drowning Pool,Sinner,0.656,0.932,4,-3.405,0.0,0.0708,0.00347,0.00147,0.144,0.544,130.936,4.0,432.0,industrial
Rock Bottom,208880,False,10,Scooter,Who's Got the Last Laugh Now?,0.58,0.988,8,-5.145,1.0,0.0696,0.00634,0.000684,0.321,0.239,143.066,4.0,488.0,happy
Western Skies,162480,False,33,Hot Rize,When I'm Free,0.677,0.644,9,-7.23,1.0,0.0293,0.688,0.034,0.32,0.909,129.866,4.0,334.0,bluegrass
goodbyes,113454,False,1,wavcrush,fin alley,0.74,0.503,11,-9.669,1.0,0.0815,0.0769,0.85,0.117,0.303,82.473,4.0,155.0,study
つくり囃子,260213,False,20,PASSEPIED,娑婆ラバ,0.445,0.775,2,-2.185,1.0,0.038,0.00993,0.00185,0.305,0.422,136.154,4.0,571.0,j-idol
God's Gonna Cut You Down,160538,False,60,Marilyn Manson,God's Gonna Cut You Down,0.504,0.754,8,-5.182,1.0,0.0424,0.139,0.0,0.126,0.583,82.009,4.0,217.0,industrial
Afterglow,314546,False,10,Monolake,Ghosts,0.525,0.34,8,-17.766,1.0,0.143,0.017,0.911,0.0593,0.226,139.982,4.0,644.0,idm
Love Story (You and Me),202533,False,20,Randy Newman,Randy Newman,0.277,0.14,9,-17.253,1.0,0.0476,0.932,0.0,0.0708,0.155,89.095,5.0,340.0,disney
No Newstyle - Original Mix,377730,False,20,The Masochist,Thunderdome Die Hard II (Digital Version),0.604,0.951,6,-4.594,1.0,0.153,0.000574,0.00288,0.445,0.222,163.97,4.0,1033.0,happy
Pyar Manga Tha Gham De Gaye Hain,234092,False,50,Nusrat Fateh Ali Khan;Afternight Vibes,"Revamped, Vol. 2 (Remix)",0.633,0.812,5,-3.992,0.0,0.0965,0.0112,0.0,0.431,0.485,95.077,4.0,367.0,indian
Vet Wel (edit),169133,False,16,Hakkuhbar,Vet heftig,0.535,0.998,5,-4.553,1.0,0.0787,0.0146,0.905,0.0789,0.267,172.055,4.0,480.0,happy
Stereo Freeze,185506,False,21,Jackie Mittoo,The Keyboard King at Studio One,0.679,0.648,10,-9.967,1.0,0.0424,0.000521,0.0273,0.0871,0.952,102.627,4.0,312.0,afrobeat
Look And Yes,176053,False,10,Isan,Plans Drawn In Pencil,0.635,0.442,0,-11.017,1.0,0.0337,0.0135,0.905,0.358,0.109,123.045,4.0,352.0,idm
All Night With You - Extended Club Edit,242694,False,4,Bad Boy Bill;Kevin Irving,"The Chicago LP, Volume 1 of 4",0.699,0.895,4,-3.814,0.0,0.106,0.0084,0.0,0.232,0.549,130.027,4.0,523.0,chicago-house
Oceans (Where Feet May FaiI),283066,False,51,Rend Collective,Campfire II: Simplicity,0.533,0.768,9,-7.223,1.0,0.0542,0.163,0.0,0.0847,0.396,140.005,4.0,655.0,iranian
South Texas Deathride,204293,True,29,The Union Underground,...An Education In Rebellion,0.484,0.924,9,-5.119,1.0,0.0994,0.00607,0.0184,0.218,0.557,90.475,4.0,305.0,industrial
The World Standard Dancing Club,225833,False,18,Wasuta,我々はネコである。,0.592,0.893,0,-2.523,1.0,0.0468,0.00176,0.00028,0.36,0.602,145.09,4.0,536.0,j-idol
Riverbound,202573,False,36,Comaduster;Mari Kattman,Darker Matter (Deluxe Edition),0.451,0.388,9,-14.048,1.0,0.0363,0.108,0.0687,0.139,0.127,137.848,3.0,464.0,idm
Arkhangelsk,171320,False,13,Ochre,Project Caelus,0.586,0.717,6,-13.971,1.0,0.0368,0.102,0.867,0.11,0.0386,124.983,4.0,347.0,idm
STAR,247193,False,25,BiSH,GOiNG TO DESTRUCTiON,0.457,0.841,10,-4.252,1.0,0.0354,0.000791,0.00113,0.399,0.613,140.134,4.0,574.0,j-idol
十萬毫升淚水,260958,False,53,Tanya Chua,天使與魔鬼的對話,0.313,0.21,5,-9.931,1.0,0.0361,0.858,0.0,0.108,0.156,75.071,5.0,382.0,mandopop
ショコラ・ラブ,297080,False,17,BAND JA NAIMON! MAXX NAKAYOSHI,Re:start 【通常盤】,0.64,0.856,4,-6.203,1.0,0.0422,0.00272,0.00182,0.278,0.681,139.996,4.0,676.0,j-idol
Summertime Rolls,114346,False,39,Wood & Wire,North of Despair,0.33,0.712,9,-10.204,1.0,0.0364,0.442,0.98,0.243,0.938,173.004,4.0,325.0,bluegrass
This Is Our God,348226,False,41,Hillsong Worship;Reuben Morgan,This Is Our God (Live),0.296,0.348,4,-10.548,1.0,0.0295,0.249,0.297,0.444,0.0703,159.955,4.0,928.0,iranian
Beginning of the End - Soundtrack Version,212053,False,29,Spineshank,Freddy vs. Jason (Soundtrack),0.58,0.916,6,-4.12,1.0,0.0447,1.4e-05,0.00633,0.0859,0.628,124.784,4.0,424.0,industrial
Polar Opposites,206960,False,29,Pickin' On Series;Iron Horse,Pickin' on Modest Mouse,0.593,0.834,2,-6.413,1.0,0.0306,0.0145,0.0028,0.138,0.734,131.821,4.0,440.0,bluegrass
The Golden Path,287440,False,33,The Chemical Brothers;The Flaming Lips,Brotherhood (Deluxe),0.642,0.83,2,-5.903,1.0,0.0336,0.263,0.0032,0.0839,0.551,135.982,4.0,631.0,breakbeat
HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,244873,True,67,Travis Scott;ROSALÍA;Lil Baby,JACKBOYS,0.559,0.491,2,-6.406,0.0,0.0346,0.0567,0.0,0.0992,0.114,153.131,4.0,622.0,chicago-house
Lilith/Eve,237400,False,29,Machines Of Loving Grace,Concentration,0.474,0.934,11,-8.857,0.0,0.0614,0.000797,0.725,0.0533,0.766,195.907,4.0,767.0,industrial
J'Adore Hardcore - Extended Mix,339768,False,17,Scooter,J'Adore Hardcore,0.537,0.871,7,-5.457,1.0,0.0498,0.00428,0.0745,0.163,0.166,149.98,4.0,844.0,happy
Harmonic,273933,False,0,Luke Vibert,YosepH,0.754,0.867,8,-6.718,0.0,0.0482,0.00225,0.535,0.0689,0.573,104.757,4.0,473.0,idm
Handz Sky Up (feat. Sporty-O) - Original Mix,254769,False,16,Baymont Bross;Sporty-O,Positiva Thangs,0.772,0.902,1,-5.161,0.0,0.0587,0.0377,0.0134,0.0886,0.85,130.035,4.0,550.0,breakbeat
艷火,271800,False,48,Deserts Chang,神的遊戲,0.458,0.564,2,-7.693,1.0,0.036,0.384,0.0,0.247,0.147,181.949,4.0,795.0,mandopop
Hoist & Wine,173465,False,46,Charly Black;Birchill,Hoist & Wine,0.58,0.868,7,-1.98,1.0,0.0977,0.178,0.0,0.309,0.911,134.69,4.0,339.0,j-dance
"Bambi Gets Twitterpated / Stag Fight - From ""Bambi""/Score",152293,False,23,Frank Churchill;Ed Plumb;Larry Morey,Bambi,0.319,0.241,3,-16.786,1.0,0.0343,0.794,0.431,0.267,0.362,100.202,4.0,249.0,disney
從沒去過巴塞隆納,273597,False,47,告五人,我肯定在幾百年前就說過愛你,0.744,0.319,0,-11.984,1.0,0.0308,0.772,0.00111,0.11,0.356,109.008,4.0,491.0,mandopop
Promises Never Fail - Live,297000,False,46,Bethel Music;Emmy Rose,Victory (Live),0.383,0.836,3,-4.788,1.0,0.0468,0.101,0.0,0.229,0.26,146.052,4.0,717.0,brazil
Till Death Do Us Part,254493,True,20,Deicide,Till Death Do Us Part,0.255,0.978,10,-5.401,0.0,0.116,0.00129,0.376,0.161,0.036,128.999,4.0,545.0,black-metal
I Won't Let You Down,342173,False,0,Audio Bullys,Generation,0.519,0.766,1,-5.012,1.0,0.0616,0.168,0.342,0.125,0.183,119.965,4.0,641.0,breakbeat
Tanz,189933,False,26,Anna-Maria Zimmermann,Sternstunden,0.737,0.995,7,-3.695,1.0,0.0578,0.0196,0.0,0.293,0.73,130.99,4.0,398.0,happy
Mark of the Unnamed,239693,False,1,The Budos Band,The Budos Band III,0.622,0.797,7,-8.958,0.0,0.0312,0.117,0.909,0.16,0.795,114.822,4.0,444.0,afrobeat
Chinese New Year,226400,False,19,Mulatu Astatke;The Heliocentrics,Inspiration Information 3,0.57,0.698,1,-10.008,1.0,0.0348,0.224,0.857,0.153,0.715,116.416,5.0,431.0,afrobeat
Glitz Rock,241053,False,18,Felix Da Housecat,Kittenz And Thee Glitz,0.606,0.742,9,-11.04,1.0,0.0334,1.27e-05,0.913,0.0458,0.301,132.104,4.0,527.0,chicago-house
Devil Stuff,311106,False,32,Evil Nine,You Can Be Special Too,0.708,0.773,0,-5.604,1.0,0.03,0.00643,0.662,0.292,0.76,131.994,4.0,685.0,breakbeat
Demon,207595,False,19,Arcturus,Arcturian,0.415,0.649,6,-7.137,1.0,0.0418,6.69e-05,0.0263,0.194,0.243,95.041,4.0,326.0,black-metal
Amor Maior,197277,False,42,Jota Quest;Jão,Collab,0.614,0.394,5,-11.954,1.0,0.0447,0.307,0.0,0.128,0.296,139.952,4.0,453.0,brazil
Papaya,201116,False,22,QUITAPENAS,QUITAPENAS,0.568,0.901,2,-5.337,1.0,0.0983,0.0894,0.000215,0.184,0.745,78.567,4.0,261.0,afrobeat
Rain Sound: Pouring,141430,False,41,Rain Sounds XLE Library,A Collection of Soothing Night Rain,0.17,0.847,8,-16.912,1.0,0.0679,1.01e-06,0.999,0.482,0.0394,116.661,3.0,340.0,sleep
220 s2c,142240,False,0,Bogdan Raczynski,Rave 'Till You Cry,0.708,0.895,1,-5.795,1.0,0.044,9.54e-05,0.896,0.106,0.372,164.992,4.0,383.0,idm
Sova Musik,262646,False,29,Avslappning Sound,"Avslappnande Musik - Sova Musik för Begrundan, Sömnproblem, Avslappning, Positivt Tänkande",0.212,0.31,0,-17.178,1.0,0.0362,0.989,0.954,0.216,0.122,96.787,3.0,415.0,sleep
Discurs,189000,False,0,Ixuol,Abstraction In High Fidelity,0.572,0.854,7,-3.525,1.0,0.0832,0.000148,0.934,0.0984,0.152,95.94,4.0,292.0,iranian
If I Can't Get Down - Mousse T.'s Funky Shizzle Mix,227265,False,49,Mike Dunn;Mousse T.,My House From All Angles (Remixes),0.837,0.934,0,-3.575,1.0,0.0876,0.0116,0.627,0.38,0.847,124.044,4.0,466.0,chicago-house
Dominator - Frank De Wulf Remix,186595,False,20,Human Resource;Frank De Wulf,Dominator,0.789,0.789,7,-8.36,1.0,0.0362,0.000191,0.813,0.0824,0.31,126.855,4.0,393.0,happy
Tinker Bell,203554,False,28,WEDNESDAY CAMPANELLA,Tinker Bell / Hot Pot Commander,0.789,0.657,4,-7.195,0.0,0.143,0.0225,0.00372,0.238,0.616,122.047,4.0,407.0,j-dance
浪流連,253723,False,59,EggPlantEgg,我們以後要結婚,0.535,0.499,0,-8.033,1.0,0.0397,0.395,1.31e-06,0.0768,0.162,123.593,4.0,511.0,mandopop
Aquamosh,236706,False,26,Plastilina Mosh,Aquamosh,0.704,0.728,7,-10.712,1.0,0.0666,0.491,0.7,0.391,0.509,92.228,4.0,361.0,afrobeat
EPIC,218437,False,46,Tokyo Machine,EPIC,0.623,0.964,9,-2.631,1.0,0.061,0.00367,0.665,0.0972,0.547,128.024,4.0,463.0,j-dance
Que Tumba,196421,False,16,Romperayo,Que Tumba,0.714,0.613,9,-10.434,0.0,0.0732,0.0479,5.08e-06,0.264,0.964,93.969,4.0,305.0,afrobeat
I Put A Spell On You,216735,True,0,Marilyn Manson,Anthems for Witches 2022,0.611,0.801,11,-5.894,1.0,0.0733,0.00119,0.513,0.23,0.408,96.875,3.0,350.0,industrial
blue beach,158058,False,8,ilsey john,blue beach,0.714,0.396,5,-12.276,0.0,0.0498,0.687,0.865,0.114,0.21,83.005,4.0,216.0,study
Deep in the Sand,225826,False,1,The Budos Band,The Budos Band II,0.471,0.864,8,-5.079,1.0,0.0383,0.000394,0.843,0.0526,0.486,119.095,4.0,438.0,afrobeat
Soda's Theme,123826,False,12,Ilkae,Bring Extra Dragons,0.579,0.937,10,-5.299,0.0,0.071,0.301,0.748,0.267,0.371,155.118,4.0,318.0,idm
Wat Zullen We Drinken 2.0,134000,False,17,Lawineboys,Remmen Los,0.696,0.891,9,-5.635,1.0,0.0816,0.0212,0.0,0.323,0.563,141.044,3.0,301.0,happy
Kya,229800,False,55,Pritam;Neeraj Shridhar,Crook (Original Motion Picture Soundtrack),0.705,0.694,5,-6.55,1.0,0.0719,0.252,0.0,0.332,0.802,95.995,4.0,364.0,indian
Whiskey Before Breakfast,175373,False,23,Bryan Sutton,A Toast to St. Patrick! - Irish Drinking Songs,0.484,0.669,2,-10.413,1.0,0.0338,0.149,0.945,0.187,0.964,122.243,4.0,349.0,bluegrass
Ainda Bem Que Chegou - Acoustic Version,181978,False,45,Vitor Kley,Ainda Bem Que Chegou (Acoustic Version),0.759,0.66,6,-8.412,0.0,0.0495,0.256,0.0,0.111,0.95,91.026,4.0,261.0,brazil
"Amor, Amor, Amor",218333,False,43,Reginaldo Rossi,A Volta,0.615,0.772,11,-10.51,1.0,0.0325,0.0542,0.000156,0.0586,0.937,132.646,4.0,479.0,j-dance
Crying My Heart Out Over You (excerpt),178266,False,46,Ricky Skaggs,Super Hits,0.595,0.407,7,-9.536,1.0,0.0272,0.49,2.67e-05,0.0959,0.702,127.507,4.0,373.0,bluegrass
When Death Calls,234117,False,16,Hypocrisy,End of Disclosure,0.111,0.898,2,-5.316,0.0,0.097,8.42e-06,0.309,0.332,0.0701,168.273,4.0,492.0,black-metal
Seesoar,315000,False,10,Ochre,A Midsummer Nice Dream,0.393,0.876,0,-11.533,0.0,0.0456,0.149,0.82,0.187,0.346,127.994,4.0,823.0,idm
La casa por el tejado,267760,False,66,Fito y Fitipaldis,Lo mas lejos a tu lado,0.734,0.852,7,-5.632,1.0,0.0483,0.323,2.27e-05,0.421,0.89,149.976,4.0,662.0,spanish
Revolta - Original Mix,352000,False,39,Hozho,Be The Best & Fuck The Rest,0.719,0.711,6,-8.877,1.0,0.0364,0.00688,0.869,0.11,0.203,126.984,4.0,739.0,techno
Eternal Roamer,387593,False,36,ENØS,Eternal Roamer,0.753,0.831,1,-11.248,1.0,0.0378,0.00102,0.856,0.112,0.0358,124.986,4.0,803.0,techno
Zamami,245533,False,0,Plaid,Double Figure,0.278,0.194,10,-17.777,0.0,0.0732,0.915,0.92,0.426,0.221,69.368,3.0,311.0,idm
Campana Sobre Campana,130694,False,24,La Oreja de Van Gogh,Campana Sobre Campana,0.656,0.383,9,-14.554,1.0,0.0274,0.0197,0.0331,0.0715,0.407,94.012,4.0,189.0,spanish
恋するフォーチュンクッキー,285186,False,52,AKB48,次の足跡 Type A <初回限定盤>,0.681,0.936,2,-3.551,1.0,0.0471,0.259,1.53e-06,0.32,0.924,121.986,4.0,568.0,j-idol
The Mephistopheles Of Los Angeles,297168,False,46,Marilyn Manson,The Pale Emperor,0.625,0.908,2,-4.08,1.0,0.0896,0.000201,0.000305,0.0987,0.199,124.997,4.0,611.0,industrial
Desesperados,224996,True,82,Rauw Alejandro;Chencho Corleone,VICE VERSA,0.869,0.694,1,-3.35,0.0,0.0783,0.356,0.00125,0.0878,0.511,90.02,4.0,337.0,spanish
Volta pro seu Nego,167718,False,41,Iguinho e Lulinha,Simbora pra Vaquejada,0.642,0.823,7,-4.57,1.0,0.0323,0.429,1.07e-06,0.281,0.961,152.016,4.0,421.0,forro
I will have that power - The Stunned Guys rmx - Traxtorm Legends Rebuild,180045,False,16,Hard Creation;The Stunned Guys;Traxtorm Legends,Traxtorm Legends @ Thunderdome 2017,0.345,0.561,7,-13.045,1.0,0.0341,0.00936,0.657,0.0585,0.096,174.006,4.0,513.0,happy
Sun Models,160000,False,68,ODESZA;Madelyn Grant,In Return,0.683,0.481,8,-9.174,0.0,0.075,0.191,0.736,0.0907,0.47,120.001,4.0,318.0,sleep
How Great Is Our God - World Edition,365134,False,43,Chris Tomlin,How Great Is Our God: The Essential Collection,0.356,0.555,1,-5.658,1.0,0.0311,0.237,0.0,0.107,0.0759,78.104,4.0,472.0,mandopop
16 Shots,224727,True,69,Stefflon Don,16 Shots,0.684,0.79,3,-4.871,0.0,0.0735,0.0271,0.000371,0.0854,0.549,95.083,4.0,350.0,breakbeat
Un Año Más (En Vivo),356101,False,31,Ana Torroja;90´s Pop Tour;Sentidos Opuestos;Lynda;Benny;Kabah;JNS;Erik Rubin;Magneto,90's Pop Tour 4 (En Vivo Desde la Arena Ciudad de México),0.548,0.834,11,-7.757,1.0,0.0348,0.023,0.000441,0.488,0.476,96.992,4.0,572.0,spanish
Papegaai,178746,False,28,Kinderen voor Kinderen,Hallo Wereld (33),0.761,0.916,10,-4.243,1.0,0.0445,0.0314,9.87e-05,0.153,0.535,135.957,4.0,402.0,disney
House Party,393413,False,20,Aaron Smith;Malik Hart,House Party,0.76,0.772,1,-4.872,1.0,0.0935,0.0294,0.0124,0.361,0.674,121.996,4.0,778.0,chicago-house
Ojala,236840,False,58,Fondo Flamenco,Todo un Gran Éxito,0.639,0.888,11,-4.671,1.0,0.106,0.233,0.0,0.0965,0.859,165.93,4.0,628.0,spanish
Satanas,124093,False,20,Sarcófago,Inri,0.246,0.863,9,-8.621,1.0,0.0622,6.6e-06,0.71,0.0438,0.27,96.053,4.0,193.0,black-metal
Let's Do This - Big Saldo Remix,334080,False,0,Fast Eddie;Big Saldo,FYE Remixes,0.804,0.961,9,-5.966,0.0,0.0592,0.0051,0.415,0.0251,0.379,125.004,4.0,695.0,chicago-house
Bebe Vem Me Procurar (Versão Grave),149304,False,26,Os Barões Da Pisadinha,Paredão Explode,0.683,0.804,1,-7.745,1.0,0.0368,0.00706,0.000434,0.123,0.599,171.981,4.0,421.0,forro
S.S,182666,False,31,PASSEPIED,演出家出演,0.517,0.933,1,-2.243,0.0,0.0956,0.269,0.0841,0.326,0.683,152.913,4.0,454.0,j-idol
出嫁,271853,False,25,Zhang Qing Fang;優客李林,張清芳 25th 那些你最喜歡的歌,0.65,0.5,0,-8.679,1.0,0.0303,0.524,2.88e-06,0.298,0.312,120.424,4.0,536.0,mandopop
Aankhein Milayenge Darr Se,176750,False,48,Mohan Kannan;Neha Bhasin,Neerja,0.725,0.703,5,-4.948,1.0,0.0741,0.433,0.0,0.0632,0.561,82.051,4.0,234.0,indian
