name,duration_ms,explicit,popularity,artists,album_name,key,loudness,mode,speechiness,instrumentalness,liveness,tempo,time_signature,n_beats,genre
Teri Deewani - Lofi Flip,187200,False,50,Kailash Kher;Deepanshu Ruhela,Teri Deewani (Lofi Flip),4,-10.665,1.0,0.0454,0.0,0.111,74.998,3.0,230.0,indian
Fly Without Wings...,66000,False,1,Confess,Beginning of Dominion,1,-10.049,0.0,0.0368,0.968,0.192,97.986,4.0,104.0,iranian
Halloween Dress Up,185000,False,15,CoComelon,Halloween Party,0,-10.173,1.0,0.0564,0.0,0.0918,134.953,4.0,401.0,disney
Black-Eyed Susan,221960,False,32,Town Mountain,Heroes & Heretics,2,-11.16,1.0,0.031,0.184,0.0434,102.194,4.0,358.0,bluegrass
Ghumshudaa (Lofi Flip) [feat. King],201586,False,29,King Shubh;King,Ghumshudaa (Lofi Flip) [feat. King],4,-12.256,1.0,0.0824,0.00594,0.122,88.058,4.0,295.0,indian
Yemanjá Chegou,258359,False,26,Criolo,Sobre Viver,2,-8.238,0.0,0.0514,0.000324,0.0971,90.91,4.0,385.0,brazil
This Is The New Shit,259666,True,63,Marilyn Manson,The Golden Age Of Grotesque,2,-6.084,1.0,0.1,0.00346,0.114,178.113,4.0,768.0,industrial
Bounce Ass - Original Mix,156455,True,15,Dj. Great,"Dj Great Jersey Club Remix EP, Vol. 2",1,-8.674,1.0,0.108,0.0107,0.19,134.998,4.0,352.0,techno
Haifisch,224906,False,65,Rammstein,Liebe ist für alle da (Special Edition),9,-4.215,1.0,0.0375,0.898,0.115,134.98,4.0,504.0,industrial
People Hate Me,286093,True,27,Murderdolls,Beyond The Valley Of The Murderdolls,2,-4.469,1.0,0.0747,0.0132,0.289,151.269,4.0,708.0,industrial
Aliceband,192000,False,14,Stumbleine,Ghosting,7,-12.752,1.0,0.0357,0.761,0.131,142.517,4.0,445.0,idm
Flip Around,157800,False,41,Eli Stewart,Flip Around,8,-15.759,1.0,0.112,0.912,0.109,99.964,4.0,256.0,study
Eres Tu,190748,False,19,Fernando Corona,Por Si No Te Has Dado Cuenta,7,-5.211,1.0,0.0412,0.0,0.172,162.82,3.0,510.0,idm
Hit & Run Holiday,182840,False,21,My Life With The Thrill Kill Kult,Hit & Run Holiday,0,-5.41,1.0,0.0357,0.00118,0.446,128.055,4.0,384.0,industrial
Camberwell Carrot,312685,False,11,Dub Pistols;Natty Campbell,Addict,1,-4.042,1.0,0.106,0.0757,0.361,175.016,4.0,906.0,breakbeat
Turn Up The Bass - Fast Eddie Music & Edits Mix,301586,False,14,Tyree Cooper,Turn Up The Bass,7,-6.814,1.0,0.0586,0.00442,0.111,126.665,4.0,634.0,chicago-house
Full Colour Is the Night,287466,False,19,Rotting Christ,A Dead Poem,9,-6.57,0.0,0.0342,0.554,0.116,136.103,4.0,646.0,black-metal
Vexxagon,403373,False,21,Conan,Existential Void Guardian,11,-7.897,0.0,0.0374,0.768,0.372,120.85,4.0,710.0,black-metal
让浪漫作主,250898,False,52,Tanya Chua,DEPART,6,-7.725,1.0,0.0288,0.0,0.217,77.74,4.0,313.0,mandopop
望月想愛人,200786,False,26,Hong Ronghong,洪榮宏台語專輯7 未了情.台北今夜冷清清,1,-8.769,1.0,0.0442,0.00128,0.129,129.28,4.0,425.0,mandopop
Boom Bap a Lula,164488,False,35,Better Call Soul,Boom Bap a Lula,9,-10.097,1.0,0.0272,0.885,0.112,88.025,4.0,239.0,study
"Development II, OP. 24",302210,False,0,Alireza Mashayekhi,Happy Electronic Sounds,6,-13.136,1.0,0.12,0.0747,0.123,107.599,4.0,552.0,iranian
A Burden,109293,False,0,Portrayal of Guilt,Let Pain Be Your Guide,1,-4.537,1.0,0.154,0.00458,0.058,91.042,4.0,164.0,black-metal
Phir Le Aya Dil - Reprise,305613,False,62,Pritam;Arijit Singh,Barfi! (Original Motion Picture Soundtrack),7,-8.921,1.0,0.0372,3.86e-06,0.0961,73.896,4.0,372.0,indian
Playing With Fire,166736,False,10,Dither;Deadly Guns,Pussy Lounge 2019,5,-1.369,0.0,0.0615,5.78e-05,0.356,95.066,4.0,259.0,idm
That's the Way Love Is - Underground Mix,255200,False,13,Ten City,That's the Way Love Is: The Essentials,7,-11.421,1.0,0.0485,9.45e-05,0.0762,120.772,4.0,505.0,chicago-house
134 32iii,96213,False,0,Bogdan Raczynski,Rave 'Till You Cry,1,-5.117,1.0,0.0437,0.622,0.163,78.65,4.0,123.0,idm
Nie Obiecuj Nic,213480,False,26,Zofia Nowakowska;Jan Traczyk,Piloci (Original Musical Soundtrack),0,-7.985,1.0,0.0346,1.07e-06,0.108,83.209,4.0,324.0,disney
Andorinha Machucada / Tudo de Novo / Pense em Mim (Ao Vivo),225360,False,46,Léo Magalhães,Ao Vivo em Goiânia,11,-7.232,1.0,0.0361,0.0,0.242,114.579,4.0,376.0,forro
Princesas,218040,False,3,Pereza,Éxitos del Pop en Español de los Años 2000,7,-4.307,1.0,0.0397,0.0,0.342,131.874,4.0,461.0,spanish
Let It Go,145240,False,30,The Infamous Stringdusters,Let It Go,5,-9.549,1.0,0.0407,0.0,0.154,101.596,4.0,235.0,bluegrass
Full Measures,268356,False,48,Hozho,Full Measures (Extended Mix),4,-9.075,0.0,0.0363,0.857,0.117,127.03,4.0,558.0,techno
Professional Problem 2018,311946,False,11,OSAMU SATO,LSD REVAMPED,11,-10.664,0.0,0.0407,0.876,0.235,149.992,4.0,767.0,idm
At The Cross - Acoustic,278036,False,40,Hillsong Young & Free,Out Here On A Friday (Acoustic),0,-10.178,1.0,0.0281,4.78e-06,0.12,126.824,4.0,569.0,indian
紅色高跟鞋,206586,False,65,Tanya Chua,若你碰到他,11,-4.898,0.0,0.0251,0.0,0.232,176.018,4.0,592.0,mandopop
Numa Sala de Reboco,138640,False,54,Luiz Gonzaga,A Triste Partida,11,-8.619,0.0,0.047,0.0,0.352,152.326,4.0,349.0,forro
Quando a Saudade Bater - Ao Vivo,152351,False,31,Os Barões Da Pisadinha,Da Roça Pra Cidade (Ao Vivo),9,-2.785,1.0,0.0556,0.0,0.0476,167.974,4.0,417.0,forro
刻在我心底的名字,320143,False,48,Mayday,刻在我心底的名字,10,-7.8,1.0,0.043,0.0,0.0849,133.642,4.0,701.0,mandopop
Don't Speak (Glee Cast Version),260920,False,45,Glee Cast,"Glee: The Music, The Complete Season Four",5,-5.122,1.0,0.0415,0.0,0.115,77.062,4.0,335.0,techno
執迷不悔,273840,False,53,Faye Wong,執迷不悔,10,-8.742,1.0,0.0321,0.0,0.131,139.865,4.0,618.0,mandopop
Dawn of a New Day,291106,False,11,Larry Heard;Loosefingers,Soundtrack From the Duality Double-Play,0,-12.851,1.0,0.0585,0.941,0.0975,106.015,4.0,510.0,chicago-house
Hansnuhana,294322,False,48,Fossils,Fossils,4,-12.304,1.0,0.0548,2.18e-05,0.105,133.127,4.0,647.0,indian
Holy Mountain,313209,False,40,Rotting Christ;Lars Nedland,Holy Mountain,9,-8.159,0.0,0.0432,0.176,0.302,138.068,4.0,703.0,black-metal
Shikdum,327575,False,51,Pritam;Shaan;Shreya Ghoshal;Sameer,Dhoom,7,-5.637,1.0,0.061,0.00527,0.145,93.839,4.0,504.0,indian
Come To Me,329256,False,26,Korsakoff,Stiletto,9,-7.37,0.0,0.0613,0.0403,0.0876,167.08,4.0,901.0,techno
他一定很愛你,210771,False,57,A-do,天黑,9,-6.162,1.0,0.0304,0.0,0.122,101.943,4.0,351.0,mandopop
Paddoman,199600,False,20,Hakkuhbar,Vet heftig,7,-7.367,1.0,0.127,0.000329,0.346,172.036,4.0,569.0,happy
I am crazy but you like that,136191,False,0,Swattrex;YOUNG AND BROKE;Lofi By Swattrex,I am crazy but you like that,7,-12.993,0.0,0.124,0.88,0.1,105.926,4.0,236.0,indian
Another Town,148066,False,23,Josh Williams,Modern Day Man,10,-7.361,1.0,0.0311,3.71e-05,0.248,132.379,3.0,323.0,bluegrass
Leave You,234005,False,54,Einmusik;Lexer;Jyll,Leave You,1,-7.564,1.0,0.0349,0.234,0.0865,119.991,4.0,461.0,techno
VTOPIA,382943,False,49,KAS:ST,A Magic World,8,-9.869,0.0,0.0475,0.839,0.113,128.01,4.0,743.0,techno
"The Time Of Your Life - From ""A Bug's Life""",192640,False,20,Randy Newman,Disney Classics,7,-11.657,1.0,0.0327,0.0,0.152,123.923,4.0,392.0,disney
Président,347772,False,18,Pat Kalla;Le Super Mojo,Hymne à la vie,10,-8.976,0.0,0.0486,0.128,0.0781,132.025,4.0,763.0,afrobeat
Subway Signs,183007,False,8,Pepper and Po,Breaking News,8,-14.461,1.0,0.0663,0.929,0.0902,79.985,4.0,239.0,study
Mindfields,339906,False,51,The Prodigy,The Fat of the Land,3,-7.191,1.0,0.0468,0.77,0.076,120.04,4.0,680.0,breakbeat
不對稱的愛情 (主題曲),273231,False,24,Eli Low,《攻星計》電視連續劇原聲帶,5,-4.956,1.0,0.0275,0.0,0.131,149.826,4.0,661.0,mandopop
Souled Out,258151,False,18,Nu:Tone,Little Spaces,2,-4.139,0.0,0.0474,0.864,0.221,172.035,4.0,738.0,industrial
無言的結局,230626,False,27,Daniel Lo;林淑容,羅時豐國語精選,2,-7.157,1.0,0.0345,0.0,0.18,83.042,4.0,310.0,mandopop
Cotton Candy Flavored,151645,False,26,"Sarah, the Illstrumentalist",Golden Skin,6,-8.021,1.0,0.0299,0.91,0.084,89.992,4.0,226.0,study
Light It Up,226206,False,11,Deekline;Aries;Zen Lewis,Light It Up,4,-0.836,0.0,0.0603,0.191,0.371,174.036,4.0,648.0,breakbeat
Star,210160,False,0,Megan Thee Stallion;Lucky Daye,Good Enough - Easy Pop,1,-4.967,1.0,0.0595,0.0003,0.106,96.057,4.0,334.0,breakbeat
Nights,311132,False,0,Siavash Amini;Hessam Ohadi;Nima Pourkarimi,Spotty Surfaces,8,-11.342,1.0,0.0673,0.914,0.504,120.012,4.0,605.0,iranian
Noches Prohibidas,216818,False,53,ERRE,Noches Prohibidas,4,-10.194,1.0,0.032,0.0,0.122,84.231,4.0,294.0,spanish
توسن Recalcitrant (Baaroot Remix),291859,False,0,Baaroot,الکتروهیچ Electrohich,10,-5.987,1.0,0.0402,0.785,0.118,136.04,4.0,650.0,iranian
天冷就回來,256079,False,24,Kit Chan,再爱一回,0,-7.544,1.0,0.0544,0.0,0.121,132.062,4.0,545.0,mandopop
EG-ENERGY,299706,False,19,E-girls,E-girls,1,-4.117,1.0,0.0612,1.77e-05,0.364,124.02,4.0,602.0,j-idol
Anywhere With You,158807,False,67,AFROJACK;Lucas & Steve;DubVision,Anywhere With You,6,-4.149,1.0,0.0302,2.37e-06,0.202,125.883,4.0,330.0,chicago-house
Sou Favela,162194,False,36,Os Barões Da Pisadinha,Agora Eu Pego Mesmo,6,-5.73,0.0,0.0567,0.0,0.0265,167.952,4.0,453.0,forro
9 Headed Monster,248746,False,17,Satanicpornocultshop,Arkhaiomelisidonophunikheratos,1,-5.561,1.0,0.127,0.804,0.0757,185.018,4.0,759.0,idm
ワンルーム・ディスコ,306293,False,32,Perfume,"Perfume The Best ""P Cubed""",11,-2.109,1.0,0.0355,1.59e-05,0.168,128.004,4.0,646.0,j-idol
Aquarius - Flamman & Abraxas Radio Mix,192133,False,27,Party Animals,Aquarius,10,-6.023,0.0,0.0426,0.61,0.112,175.056,4.0,555.0,happy
Draumfari,219800,False,19,Sólstafir,Svartir Sandar,2,-1.648,0.0,0.0675,0.763,0.108,149.541,4.0,545.0,black-metal
女は一人じゃ眠れない,241626,False,27,Nogizaka46,逃げ水 (Special Edition),1,-2.705,0.0,0.0512,0.0,0.0347,156.949,4.0,616.0,j-idol
La promesa,233040,False,69,Melendi,Un alumno más,8,-5.095,1.0,0.0355,0.00849,0.288,153.929,4.0,585.0,spanish
Heavyweight Sound (feat. RD),278571,False,38,Bassnectar;Jantsen;RD,Reflective (Part 3),11,-2.616,1.0,0.0485,0.0584,0.168,150.02,4.0,670.0,breakbeat
Mousugu Ningenda - Japanese Version,147813,False,26,Atom Kobayashi;Tansou Tatsumine;Honoka Suzuki;Terence Blanchard,The Princess and the Frog (Original Motion Picture Soundtrack/Japan Release Version),8,-12.922,1.0,0.103,0.0,0.199,106.92,4.0,246.0,disney
Galvanize - Edit,268800,False,25,The Chemical Brothers,Brotherhood (Deluxe),7,-4.165,1.0,0.086,0.0136,0.0951,104.008,4.0,461.0,breakbeat
世界のほんの片隅から,256720,False,23,ZONE,E 〜Complete A side Singles〜,0,-5.895,1.0,0.0358,1.11e-05,0.125,107.037,4.0,453.0,j-idol
Straylights,120000,False,6,downstreamdream,Straylights,10,-11.592,0.0,0.0554,0.942,0.109,135.954,4.0,270.0,study
Me equivocaría otra vez,306240,False,65,Fito y Fitipaldis,Por la boca vive el pez,7,-3.806,1.0,0.0269,2.54e-06,0.177,132.86,4.0,667.0,spanish
Galaxy Bounce,207893,False,43,The Chemical Brothers,Come With Us,6,-4.665,0.0,0.107,0.618,0.382,120.027,4.0,409.0,breakbeat
Which Way,332080,False,19,Graveworm,(N)Utopia,3,-1.943,1.0,0.112,0.683,0.149,114.983,4.0,628.0,black-metal
The Word Is Love (feat. Sharon Pass) - Mousse T.'s Kinda Deep Mix,404280,False,9,"Steve ""Silk"" Hurley;Sharon Pass;Mousse T.",Defected Presents House Masters - Mousse T.,10,-2.67,0.0,0.056,0.0233,0.0746,124.516,4.0,833.0,chicago-house
Back From The Dead - Streiks & Kratchs Refix,190812,True,27,Partyraiser;Paul Elstak;Streiks & Kratchs,Westcoast Animals,7,-8.323,1.0,0.0571,0.0,0.271,100.067,4.0,312.0,techno
Tanzbefehl,286066,False,22,Funker Vogt,Code of Conduct,0,-5.48,1.0,0.0436,0.0783,0.129,121.048,4.0,566.0,industrial
The Future Is The Past,283867,False,42,Colyn,Volume Two,10,-9.034,0.0,0.0528,0.809,0.106,126.041,4.0,596.0,techno
Whisper To Me - Telomic Remix,340556,False,15,Pola & Bryson;Telomic;Sammie Bella,Liquicity Reflections (Part One),11,-5.842,0.0,0.0484,0.545,0.161,171.934,4.0,956.0,idm
They Are The Munsters,186880,False,14,Rob Zombie,The Munsters (Original Motion Picture Soundtrack),9,-6.724,1.0,0.0305,0.145,0.497,135.117,4.0,409.0,industrial
Dhindora,199838,False,43,Kailash Kher,Dhindora,10,-6.859,0.0,0.0707,0.000334,0.0852,123.954,4.0,401.0,indian
Joda - Worakls Remix,338086,False,52,Joachim Pastor;Worakls,"Hungry Music Remix, Vol. 1",3,-11.225,0.0,0.0323,0.849,0.129,115.01,4.0,643.0,techno
Dembow,207214,True,0,Dvice;La Fortaleza Real;Juanka;Jehza,Dembow,10,-5.649,1.0,0.0558,0.000557,0.12,170.018,4.0,580.0,spanish
Yo Quería,255533,False,37,Cristian Castro,Canciones De Amor,3,-4.768,1.0,0.0359,0.0,0.144,133.978,4.0,560.0,spanish
Detergente,327836,False,0,Samuca e a Selva,Madurar,0,-6.597,1.0,0.0354,0.00849,0.0775,131.001,4.0,704.0,afrobeat
ソルベ,176859,False,19,CYNHN,ソルベ,7,-5.206,1.0,0.0797,3.24e-06,0.103,168.075,4.0,475.0,j-idol
My Little Fantasy - Extended Version,316580,False,9,4 Tune Fairytales,Early Rave Anthems Part 5,5,-2.761,1.0,0.0493,0.676,0.191,177.986,4.0,930.0,happy
Arranhão,143278,False,2,Kevi Jonny,Repertório Atualizado: Agosto 2021,4,-3.124,0.0,0.11,0.0,0.296,138.108,4.0,325.0,forro
愛しか武器がない,261693,False,23,Last Idol,ラストアルバム,6,-2.751,0.0,0.0596,3.09e-05,0.113,137.986,4.0,592.0,j-idol
何人(なんびと)も,273600,False,17,Last Idol,ラストアルバム,8,-2.587,0.0,0.045,0.0,0.202,126.982,4.0,565.0,j-idol
So Far So Good - Frankov Remix 2022,307500,False,0,Victor Ruiz;Vitor Munhoz;Frankov,10 Years Compilation,2,-5.365,1.0,0.0487,0.869,0.0514,127.994,4.0,639.0,techno
Disciple,214296,True,0,Confess,Beginning of Dominion,2,-3.354,1.0,0.0495,1.17e-05,0.211,102.09,4.0,379.0,iranian
Slid - Scat And Sax Edit,429160,False,15,Fluke,Slid,0,-16.419,1.0,0.0383,0.402,0.167,119.873,4.0,848.0,breakbeat
Money Gram,144126,True,0,Vipa Music;Kenyaman,Money Gram,0,-1.08,1.0,0.116,0.0,0.176,107.106,4.0,255.0,j-dance
Used & Abused - Amnesia Mix,319349,False,26,Party Animals,Have You Ever Been Mellow,6,-4.355,1.0,0.12,0.764,0.109,178.436,4.0,943.0,happy
Redentor,382272,False,51,Marcelo Markes;Sarah Beatriz,Redentor,0,-7.743,1.0,0.0538,0.0,0.107,131.816,4.0,827.0,brazil
Salomé IV,136312,False,26,Arovane;An Moku,Salomé,4,-14.179,1.0,0.0331,0.965,0.202,61.923,4.0,134.0,idm
What Is Love,231000,False,31,Dhruv Kapoor,What Is Love,5,-13.499,1.0,0.0348,0.000194,0.108,78.968,4.0,300.0,indian
Emerging Space,253335,False,0,Spuntic,Out of Step,0,-16.296,1.0,0.0327,0.0995,0.392,82.701,4.0,346.0,iranian
Daayre,290548,False,62,Pritam;Arijit Singh,Dilwale (Original Motion Picture Soundtrack),2,-5.897,1.0,0.0274,0.00597,0.112,113.972,4.0,548.0,indian
Tocame,157500,False,62,Sak Noel;Salvi;Franklin Dam,Tocame,2,-8.039,0.0,0.0535,0.879,0.0571,127.998,4.0,325.0,chicago-house
Shattered Winds,160800,False,0,The Budos Band,Burnt Offering,10,-6.556,0.0,0.0504,0.876,0.232,105.475,4.0,285.0,afrobeat
Nazareno,223173,True,67,Farruko,Nazareno,7,-4.604,0.0,0.0321,0.000107,0.163,128.117,4.0,469.0,spanish
Tô Além,133486,False,38,Eric Land;Matheus & Kauan,Tô Além,0,-3.162,1.0,0.0574,0.0,0.17,75.071,4.0,164.0,forro
Weird Sex,50640,False,0,Leila Bela,Angra Manyu,6,-17.576,1.0,0.0597,0.635,0.112,81.286,3.0,65.0,iranian
Déjalo ir,270146,False,40,Benny,Así,2,-5.462,1.0,0.0304,0.0,0.23,96.993,4.0,428.0,spanish
愛情廢柴,285616,False,50,Jay Chou,周杰倫的床邊故事,2,-6.207,1.0,0.0319,0.0,0.11,73.947,4.0,335.0,mandopop
Night Walkers,336410,False,12,Raydar,Neon Graffiti,7,-3.35,1.0,0.0344,0.595,0.0449,117.023,4.0,652.0,techno
Love's to Blame,265306,False,44,for KING & COUNTRY,Crave,11,-6.897,1.0,0.0326,0.0,0.133,135.866,4.0,586.0,iranian
Hoje à Noite - Ao Vivo,218266,False,41,Calcinha Preta,CP 25 Anos (Ao Vivo em Aracaju),1,-4.173,1.0,0.0449,4.23e-06,0.477,175.855,4.0,634.0,forro
Hot Body - Maurice's Underground Mix,422836,False,4,Jamie Principle;Maurice Joshua,Hot Body,6,-8.521,0.0,0.0496,0.0848,0.452,120.008,4.0,843.0,chicago-house
Thank You Lord For Your Blessings On Me,158960,False,39,Easter Brothers,By Request: Their Greatest Hits,5,-9.247,1.0,0.0248,0.0,0.309,98.337,3.0,256.0,bluegrass
Can't Stop Me Now,180505,False,59,Oh The Larceny,Oh the Larceny,7,-5.064,1.0,0.0716,2.76e-05,0.048,89.002,4.0,264.0,bluegrass
Dueña de Mi,183213,False,25,La Misa Negra,La Misa Negra,9,-5.113,0.0,0.122,0.00705,0.0428,183.938,4.0,554.0,afrobeat
"Quer Amor, Toma - Ao Vivo",162925,False,27,Humberto & Ronaldo,"Ao Vivo em Goiânia, Vol. 03",2,-4.98,1.0,0.1,0.0,0.347,132.007,4.0,354.0,forro
To Infiinity,248680,False,0,Ocoeur,Connections,10,-12.752,1.0,0.0404,0.261,0.116,76.95,5.0,373.0,idm
Under the Stairs,238906,False,21,The Birthday Massacre,Imagica,0,-5.974,1.0,0.05,0.629,0.0953,139.386,3.0,546.0,industrial
Kaantha Reprised,226666,False,44,Masala Coffee,Kaantha Reprised,8,-6.095,1.0,0.0505,0.0813,0.099,126.016,4.0,467.0,indian
Control Yourself,372504,False,29,Hozho,"Singles Collection, Vol. 1",7,-11.732,1.0,0.045,0.747,0.11,124.982,4.0,768.0,techno
Auf Malle saufen alle,187987,False,15,Remmi Demmi Boys,Auf Malle saufen alle,5,-2.856,1.0,0.0711,0.0,0.33,140.059,4.0,436.0,happy
A Fila Anda,208293,False,44,Léo Magalhães,"Bebo e Choro, Vol. 6",11,-5.163,1.0,0.0303,0.0,0.137,143.914,4.0,498.0,forro
442,354253,False,14,Morbo y Mambo,Boa,7,-4.246,1.0,0.0401,0.921,0.0898,132.005,4.0,769.0,afrobeat
Another Day - Extended Mix,280035,False,15,Charly Lownoise;Re-Style,Another Day,8,-5.157,1.0,0.0439,0.326,0.24,170.016,4.0,778.0,happy
Chamou Chamou,188260,False,46,Léo Magalhães,Oi,2,-4.416,1.0,0.0308,0.0,0.135,135.993,4.0,412.0,forro
Freedom Is Coming - Reimagined,154385,False,45,Hillsong Young & Free,Phenomena (DA DA) Remixes,8,-5.355,1.0,0.0365,0.0,0.0709,101.997,4.0,256.0,iranian
Soube que me Amava (Supe que me Amabas),263174,False,47,Aline Barros,Amo Você Vol. 13,11,-4.407,1.0,0.0279,0.0,0.119,127.494,4.0,552.0,brazil
Boomshakalaka - 2016 rebuild,228000,True,17,Lenny Dee;Randy;The Sickest Squad,Sickcore 3.0,2,-3.591,1.0,0.0924,0.809,0.397,99.898,4.0,374.0,happy
God Only Knows (R3HAB Remix),155000,False,44,for KING & COUNTRY;R3HAB,God Only Knows (R3HAB Remix),11,-7.566,1.0,0.0559,0.000184,0.515,144.007,4.0,371.0,forro
Pio - Mixed,351487,False,16,Monolake,DJ-Kicks (DJ Tennis) [DJ Mix],0,-16.054,1.0,0.0684,0.869,0.133,120.863,5.0,708.0,idm
T.I.B.W.F.,160600,False,22,The Budos Band,The Budos Band,1,-7.76,1.0,0.057,0.87,0.147,77.845,4.0,196.0,afrobeat
Si No Te Hubieras Ido,257413,False,38,David Bisbal;Juan Luis Guerra 4.40,Todos Somos MAS,0,-7.472,1.0,0.0247,0.000153,0.338,95.001,4.0,404.0,spanish
Let My Life Be A Light,194000,False,24,Balsam Range,Aeonic,9,-8.287,1.0,0.0315,0.00013,0.306,119.998,4.0,377.0,bluegrass
Intergalactic Controversy,309537,False,0,Farzad Golpayegani,Nine,7,-9.751,1.0,0.0693,0.865,0.126,114.984,4.0,576.0,iranian
Te Bi-Campeón,238570,False,23,Jah Fabio;Brandon Lomas,Te Bi-Campeón,7,-8.781,1.0,0.0658,0.0,0.174,96.01,4.0,479.0,spanish
The Hitchhiker,303488,False,24,The Infamous Stringdusters,Silver Sky,0,-8.265,1.0,0.0353,0.00217,0.31,143.926,4.0,724.0,bluegrass
Infinite,366818,False,23,Bassnectar,Freestyle,1,-3.047,0.0,0.145,0.000187,0.0748,88.006,4.0,528.0,breakbeat
Pero a tu lado,195226,False,64,Los Secretos,Dos Caras Distintas,6,-4.841,1.0,0.105,6.5e-05,0.0756,79.105,4.0,249.0,spanish
Malibu,148822,True,58,Virginia To Vegas;NOTD,Malibu,9,-8.525,1.0,0.0258,0.000142,0.321,111.974,4.0,274.0,chicago-house
醜人多作怪 (《新斗羅大陸》手遊半週年主題曲),257471,False,51,告五人,運氣來得若有似無,6,-4.677,0.0,0.0393,0.0,0.159,90.026,4.0,380.0,mandopop
Delusional Primacy (Part I),250171,False,0,Connate Exasperation,Delusional Primacy,11,-4.377,1.0,0.149,0.911,0.171,132.076,4.0,518.0,iranian
Tere Janey Ke Baad,234000,False,47,Dream Note,Tere Janey Ke Baad,2,-14.636,1.0,0.0319,1.99e-06,0.0722,60.048,4.0,228.0,indian
(......老頑固博士)(feat. Dr. Jean-Loup Ringot),143929,False,29,吳青峰;Dr. Jean-Loup Ringot,馬拉美的星期二,4,-5.719,1.0,0.0391,0.000123,0.0526,140.094,4.0,312.0,mandopop
I Follow Rivers (Deep Sea Baby),187500,False,52,Darren Styles;Hixxy;Jelle van Dael,I Follow Rivers (Deep Sea Baby),10,-3.763,0.0,0.0672,0.0,0.115,160.021,4.0,495.0,happy
The Need,296026,False,23,Mushroomhead,Savior Sorrow,8,-5.342,1.0,0.0477,7.6e-06,0.105,117.947,4.0,578.0,industrial
All In All,227033,False,34,Chris Tomlin,Always,10,-6.928,1.0,0.0347,0.0,0.109,143.969,4.0,530.0,forro
Cosmic Pulse,195573,False,27,Elephant Revival,Break in the Clouds,4,-14.125,0.0,0.0329,0.0633,0.108,79.049,4.0,245.0,bluegrass
Play Play Play,422939,False,7,Glenn Underground,Black Resurrection,5,-8.684,0.0,0.0344,0.454,0.0994,124.008,4.0,871.0,chicago-house
Careless Love,231786,False,38,Madeleine Peyroux,Careless Love,1,-9.912,1.0,0.0397,0.0368,0.112,108.244,4.0,410.0,j-dance
Pequeña Gran Revolución,275493,False,60,IZAL,Copacabana,9,-5.758,1.0,0.0315,5.58e-05,0.118,105.042,4.0,469.0,spanish
Gramophone Glamour,163494,False,13,Dusty Decks,Crackle & Chop,11,-6.696,0.0,0.106,0.884,0.134,88.783,4.0,238.0,study
情難枕,261000,False,26,邰正宵,歌者1 男懂女人心,8,-7.294,1.0,0.0319,1.02e-05,0.0817,115.877,4.0,493.0,mandopop
Thirty One,231000,False,0,Farzad Golpayegani,Two,11,-3.774,1.0,0.0878,0.88,0.113,142.85,3.0,538.0,iranian
Badra Bahara,156107,False,57,Vismay Patel,Badra Bahara,0,-14.931,1.0,0.0311,0.0726,0.121,100.032,4.0,259.0,indian
怪獣の花唄,224806,False,80,Vaundy,strobo,2,-3.498,1.0,0.054,0.0,0.331,150.015,4.0,546.0,j-dance
Pongal Festival Song 2019,180712,False,0,ChuChu TV,"ChuChu TV Tamil Rhymes & Songs for Children, Vol. 1",5,-12.759,1.0,0.103,0.0585,0.105,174.049,3.0,374.0,disney
Smokey,90000,False,35,Crate Diggers,Smokey,4,-11.05,1.0,0.0528,0.929,0.109,128.048,4.0,191.0,study
The Question Is What Is the Question? - Remastered,226386,False,10,Scooter,Jumping All over the World (20 Years of Hardcore Expanded Edition) [Remastered],7,-3.916,1.0,0.0405,0.184,0.278,142.041,4.0,530.0,happy
Cue Points,145219,False,17,Dusty Decks,Cue Points,0,-8.105,1.0,0.0399,0.835,0.169,83.084,4.0,199.0,study
História de Verão,178666,False,46,Forfun,Teoria Dinâmica Gastativa,9,-3.537,1.0,0.0436,0.00022,0.175,94.003,4.0,277.0,brazil
Snapshot,249000,False,38,Fluke,Puppy,1,-8.799,1.0,0.0479,0.0207,0.117,127.052,4.0,521.0,breakbeat
リバイブ,280293,False,37,UNIONE,to you,6,-4.495,1.0,0.0393,0.0,0.0659,97.036,4.0,441.0,j-idol
cadillac,272120,False,21,Keller Williams;Bob Weir,dream,2,-11.762,1.0,0.0421,7.81e-06,0.188,115.574,4.0,519.0,bluegrass
